"owner_id","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","owner_ager","account_age","min_balance","max_balance","gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","amount","duration","payments","status","type"
3538,"monthly issuance",26991.92,20736.65,3.6,56,4,900,88910.9,"Female",1944,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3539,"monthly issuance",4418.74,4327.1,4.45,80,5,500,25015.2,"Male",1920,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,""
3540,"monthly issuance",52573.0590909091,52548.8380952381,10.0227272727273,64,7,500,146481.4,"Male",1936,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
3542,"monthly issuance",38974.6333333333,39789.5818181818,7,61,7,1100,121891.4,"Male",1939,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,272520,60,4542,1,""
3544,"monthly issuance",18683.2,10600,3,39,4,1000,55718.4,"Female",1961,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3545,"monthly issuance",3049.78,2814.6,4.05,34,5,200,21054.6,"Male",1966,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
3548,"monthly issuance",45450.5487804878,45602.435,8.53658536585366,25,7,400,147592.7,"Male",1975,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3550,"monthly issuance",29041.876744186,27792.7428571428,5.74418604651163,31,7,1000,141487,"Female",1969,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
3554,"monthly issuance",7736.13333333333,8612.2,5.25,35,4,1000,36149.2,"Female",1965,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
3556,"monthly issuance",5042.21666666667,3784.3,2.16666666666667,73,4,300,25458.4,"Male",1927,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,0,0,0,0,""
3558,"monthly issuance",4189.075,3511.1,3.375,72,4,1100,22065.3,"Female",1928,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
3559,"monthly issuance",5429.52,2242.6,2.6,61,4,1000,27074.1,"Female",1939,"Hodonin","south Moravia",161954,48,8720,3.73,4.5,116,3729,3651,0.77,4.115,-78,3690,0.0227842473788854,0,0,0,0,""
3562,"monthly issuance",6264.22962962963,6393.19090909091,5.59259259259259,69,6,400,34839.4,"Male",1931,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3564,"monthly issuance",18768.8285714286,17555.04,3.57142857142857,52,4,1000,66558.6,"Male",1948,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
3565,"monthly issuance",13100.1825,12344.8315789474,7.45,38,7,200,72137,"Male",1962,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
3567,"monthly issuance",9172.025,3100,3.25,52,4,900,34488.1,"Male",1948,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3571,"monthly issuance",22455.95,22083.1125,5.27777777777778,30,5,500,78135.7,"Male",1970,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
3572,"monthly issuance",5214.33,5405,4.525,72,7,400,28718.4,"Female",1928,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,0,0,0,0,""
3573,"monthly issuance",48806.7628571429,50920.5333333334,6.28571428571429,28,6,-969.1,122196.9,"Female",1972,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,"classic"
3574,"monthly issuance",14826.9142857143,14383.9923076923,5.07142857142857,54,6,1100,48961.2,"Female",1946,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
3575,"monthly issuance",4254.35,1920.6,1.66666666666667,63,4,400,25460,"Female",1937,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
3576,"monthly issuance",42884.44,42303.4842105263,6,61,7,1000,144715.3,"Female",1939,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,31248,12,2604,1,""
3580,"monthly issuance",5381.95333333333,5360.6,3.8,71,5,900,34848.9,"Female",1929,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,0,0,0,0,""
3583,"monthly issuance",38954.9217391304,38855.4272727273,6.21739130434783,58,5,1100,107797.3,"Female",1942,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,"classic"
3585,"monthly issuance",2838.46153846154,1150,1,32,5,300,31100,"Female",1968,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,0,0,0,0,""
3586,"monthly issuance",10602.6541666667,10245.8217391304,4.25,57,7,400,52613.9,"Male",1943,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,0,0,0,0,""
3588,"weekly issuance",11521.6411764706,11408.2424242424,3,47,7,500,96914.1,"Female",1953,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
3589,"monthly issuance",31431.6864864865,34014.3875,4.62162162162162,39,7,500,143307.9,"Female",1961,"Pribram","central Bohemia",107870,58,8754,3.83,4.31,137,3804,3868,0.48,4.07,64,3836,0.0355613238157041,0,0,0,0,"classic"
3590,"monthly issuance",15576.4,6933.33333333333,2.6,24,4,500,57082,"Female",1976,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
3591,"monthly issuance",5617.29130434783,5204.6,4.80434782608696,70,7,1100,49329.1,"Male",1930,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
3594,"monthly issuance",16179,11133.3333333333,2.6,39,4,800,63915.9,"Female",1961,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
3595,"monthly issuance",35892.4285714286,34650.8666666667,3.71428571428571,35,4,1100,112872.4,"Male",1965,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,0,0,0,0,""
3596,"monthly issuance",6596.75,7236.6,5.33333333333333,25,5,600,35057.7,"Male",1975,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
3598,"monthly issuance",4933.15405405406,5060.6,4.51351351351351,77,7,1000,28623.9,"Male",1923,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,0,0,0,0,""
3603,"monthly issuance",8201.3,6107.3,3.16666666666667,46,4,1000,42063.6,"Male",1954,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,0,0,0,0,""
3605,"monthly issuance",4634.43555555555,4150.45365853659,5.02222222222222,66,7,400,38641.1,"Male",1934,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,0,0,0,0,""
3607,"monthly issuance",25216.6825,24730.9230769231,5.525,54,7,700,79831.4,"Female",1946,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
3610,"monthly issuance",5043.65263157895,4837.99411764706,4.26315789473684,81,7,600,27769.1,"Male",1919,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,""
3612,"monthly issuance",24029.4363636364,23736.1488372093,7.70454545454545,38,7,600,67422.1,"Female",1962,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
3615,"weekly issuance",45024.6636363636,42947.2,5.36363636363636,26,4,1100,152300.3,"Male",1974,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3616,"monthly issuance",22238.26,24150,2.8,36,4,900,62891.3,"Female",1964,"Vsetin","north Moravia",148545,53.5,8909,4.01,5.56,113,3460,3590,1.55,4.785,130,3525,0.0237301827728971,48744,36,1354,1,""
3618,"monthly issuance",14804.84375,14071.44,7.875,47,6,400,59396.5,"Male",1953,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
3623,"monthly issuance",8115.2619047619,7144.005,4.73809523809524,35,7,1000,58665,"Female",1965,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,0,0,0,0,""
3624,"monthly issuance",7135.20869565217,6818.08837209303,6.1304347826087,18,7,400,62783.2,"Female",1982,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3627,"monthly issuance",5023.71621621622,4978.4551724138,2.5,19,7,500,83165.4,"Female",1981,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
3630,"monthly issuance",6505.3375,6212.95,4.5,77,5,200,34585.7,"Female",1923,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
3632,"monthly issuance",24577.6127659574,24980.3066666667,8.46808510638298,57,7,800,77117.9,"Female",1943,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
3633,"monthly issuance",6896.21063829787,6722.93333333333,5.36170212765957,67,7,200,44227.5,"Male",1933,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
3634,"monthly issuance",3875.11666666667,4032.17142857143,2.91666666666667,77,4,900,21604.5,"Male",1923,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3636,"monthly issuance",3236.70625,1685.71428571429,2.125,22,5,800,44038.8,"Male",1978,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
3637,"monthly issuance",3337.48,3286.54444444445,5.775,41,7,400,20804.9,"Male",1959,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
3640,"weekly issuance",33830.05,33748.9523809524,5.5,22,5,900,133757.8,"Male",1978,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,""
3642,"monthly issuance",2905.08571428571,3032.6,2.42857142857143,39,4,900,18111.3,"Male",1961,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
3643,"monthly issuance",15722.2,16087.7333333333,4.18181818181818,20,4,700,56741.9,"Male",1980,"Plzen - mesto","west Bohemia",170449,100,10787,2.64,3.09,131,6041,6261,0.45,2.865,220,6151,0.0360870406983907,0,0,0,0,""
3644,"monthly issuance",20473.5793103448,21378.8666666667,7.68965517241379,49,6,700,68318.1,"Male",1951,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,""
3646,"monthly issuance",17303.6111111111,17574.0571428571,3.44444444444444,57,4,300,57811.9,"Female",1943,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,0,0,0,0,""
3648,"monthly issuance",6993.64,964.6,5.6,20,4,900,31124.4,"Male",1980,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
3649,"monthly issuance",18686.35,17863.4,3.33333333333333,41,4,300,62153.6,"Female",1959,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,155616,48,3242,1,""
3655,"monthly issuance",22294.9085106383,22886.2488888889,5.57446808510638,32,7,400,71448.9,"Male",1968,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
3656,"monthly issuance",4129.76666666667,3075.35,2.66666666666667,75,4,1000,27921.5,"Female",1925,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
3658,"monthly issuance",4186.0725,4111.45714285715,4.675,76,7,400,26166.5,"Male",1924,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,""
3660,"monthly issuance",3121.53870967742,2883.75384615385,5.19354838709677,26,6,800,26305.8,"Male",1974,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
3662,"monthly issuance",6542.72790697674,6747.14871794872,5.30232558139535,69,7,300,33320,"Male",1931,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
3667,"weekly issuance",49409.5073170732,49202.525,7,29,7,800,117590.4,"Male",1971,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
3669,"monthly issuance",12610.55,12181.1625,3.72727272727273,38,6,900,83965.7,"Male",1962,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,0,0,0,0,""
3670,"monthly issuance",27519.347826087,31066.55,4.875,20,6,1000,129394.2,"Female",1980,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,277884,36,7719,-1,""
3671,"monthly issuance",57502.3333333333,59207.275,6.33333333333333,57,4,1000,134707.7,"Male",1943,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,0,0,0,0,""
3673,"monthly issuance",10765.2702702703,10461.8057142857,6.32432432432432,49,7,600,48998.9,"Female",1951,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3674,"monthly issuance",3528.62,2216.6,2.6,20,4,1000,17582.6,"Female",1980,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,""
3675,"monthly issuance",6285.92222222222,3445.5,5,48,4,500,37463.4,"Male",1952,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
3676,"monthly issuance",16543.095,17004,6.425,35,7,500,56532.9,"Female",1965,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,0,0,0,0,""
3681,"monthly issuance",5862.71052631579,5940.6,4.47368421052632,79,5,300,36187.7,"Male",1921,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3684,"monthly issuance",3487.00638297872,3307.98095238095,4.57446808510638,39,7,600,29807.4,"Female",1961,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
3686,"monthly issuance",4280.01785714286,3660.136,5.71428571428571,38,6,1100,33746.2,"Female",1962,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,0,0,0,0,""
3687,"monthly issuance",43893.725,46729.5428571428,7.875,28,7,900,107680.9,"Male",1972,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,82896,12,6908,1,"classic"
3689,"monthly issuance",59838.375,52739.55,8.75,21,4,800,122738.6,"Female",1979,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
3691,"monthly issuance",14090.8512195122,13243.6051282051,6.39024390243902,35,7,900,61238.7,"Male",1965,"Praha - zapad","central Bohemia",75637,36.5,9622,0.45,0.59,154,3475,3529,0.14,0.52,54,3502,0.046300091225194,0,0,0,0,""
3693,"monthly issuance",6128.5625,4107.95,3.25,78,4,900,39006.3,"Male",1922,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
3695,"monthly issuance",4331.25675675676,4289.56875,4.91891891891892,66,7,1100,27539.9,"Male",1934,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
3698,"monthly issuance",20923.6296296296,20016.848,4.48148148148148,29,6,700,73033.8,"Male",1971,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
3702,"monthly issuance",3040.30714285714,2382.6,3.78571428571429,48,5,300,21457.4,"Male",1952,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
3704,"monthly issuance",3536.97954545455,3127.42051282051,4.68181818181818,38,7,1100,37946.7,"Male",1962,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
3705,"monthly issuance",11007.3304347826,10538.1523809524,6.56521739130435,35,7,1000,41137.4,"Female",1965,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,15420,12,1285,1,""
3707,"monthly issuance",12666.22,7900,2.6,59,4,700,51974.9,"Male",1941,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
3710,"monthly issuance",6151.31333333333,6317.15,4.68888888888889,72,7,500,31523.8,"Male",1928,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
3711,"monthly issuance",24885.25,24030.28,5.71739130434783,32,7,400,87882.7,"Male",1968,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,0,0,0,0,""
3713,"monthly issuance",29053.4,10400,3,56,4,900,76760.2,"Female",1944,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,0,0,0,0,""
3714,"monthly issuance",24502.0255813953,24529.0809523809,5.76744186046512,47,7,1000,77396.3,"Female",1953,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,""
3716,"weekly issuance",30483.3740740741,31726.168,5.44444444444444,47,6,-399.1,126448.3,"Male",1953,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
3719,"monthly issuance",4157.78043478261,4074.11219512195,4.39130434782609,70,7,700,25597.4,"Male",1930,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
3722,"monthly issuance",3336.93095238095,3274.38378378379,4.69047619047619,44,7,200,23085.9,"Female",1956,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3723,"monthly issuance",3261.2,3198.6,3.63636363636364,32,4,1000,19676.4,"Male",1968,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
3724,"monthly issuance",5289.70666666667,6041.54545454545,3.8,75,5,400,25636.5,"Female",1925,"Hodonin","south Moravia",161954,48,8720,3.73,4.5,116,3729,3651,0.77,4.115,-78,3690,0.0227842473788854,0,0,0,0,""
3730,"weekly issuance",21457.3125,22620,3.625,55,4,300,111044.2,"Female",1945,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,253512,36,7042,-1,""
3733,"monthly issuance",23301.1947368421,23483.4971428571,5.39473684210526,54,7,800,86407.1,"Female",1946,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3734,"monthly issuance",2979.88918918919,2800.02424242424,6.35135135135135,57,7,600,22657.7,"Male",1943,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
3735,"monthly issuance",23005.72,18947,4,62,4,600,65180.8,"Male",1938,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
3737,"weekly issuance",53015.8333333333,56172,6.16666666666667,52,4,600,128052.2,"Male",1948,"Pribram","central Bohemia",107870,58,8754,3.83,4.31,137,3804,3868,0.48,4.07,64,3836,0.0355613238157041,0,0,0,0,""
3739,"monthly issuance",17281.0894736842,16353.8324324324,6.44736842105263,44,7,200,69495.2,"Female",1956,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
3740,"monthly issuance",5341.72307692308,5928.1,3.84615384615385,71,5,1000,29245,"Male",1929,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
