"gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","account_age","min_balance","max_balance","amount","duration","payments","status","type"
"Male",1959,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",15493.6518518519,15708.072,5.33333333333333,6,300,51823.8,NA,NA,NA,NA,NA
"Male",1955,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,"monthly issuance",14254.6333333333,13548.8,7.30555555555556,6,600,67460,NA,NA,NA,NA,NA
"Female",1944,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,"monthly issuance",17646.7703703704,16291.408,5.2962962962963,6,200,79277.8,NA,NA,NA,NA,NA
"Male",1951,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,"monthly issuance",6593.4,2650,2.6,4,300,29262.5,NA,NA,NA,NA,NA
"Male",1955,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,"monthly issuance",3451.3,3343.54117647059,4.41025641025641,7,800,24531.4,NA,NA,NA,NA,NA
"Male",1978,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",12811.02,6800,2.6,4,1000,43655,NA,NA,NA,NA,NA
"Female",1961,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,"monthly issuance",17976.84,16200,2.6,4,300,64227.6,NA,NA,NA,NA,NA
"Female",1948,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",21260.1655172414,21221.3851851852,5.62068965517241,6,200,66516.8,NA,NA,NA,NA,NA
"Male",1971,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,"weekly issuance",37676.434375,38852.9677419355,7.33333333333333,6,200,122984.4,NA,NA,NA,NA,NA
"Male",1979,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,"monthly issuance",4732.5975,4181.32432432433,5.4,7,900,34609.5,NA,NA,NA,NA,NA
"Male",1974,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,"monthly issuance",46196.2692307692,41602.9692307692,5.69230769230769,5,300,130769.6,NA,NA,NA,NA,NA
"Male",1938,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,"monthly issuance",2793.8125,2231.6,2.25,4,1000,18222.4,NA,NA,NA,NA,NA
"Male",1955,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",22212.3333333333,12300,3,4,32051,61083.3,NA,NA,NA,NA,NA
"Female",1970,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",5660.328,6566.66666666667,2.08,6,700,87195.2,NA,NA,NA,NA,NA
"Female",1969,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,"monthly issuance",16324.088,16040.4608695652,6.04,6,700,52824.9,NA,NA,NA,NA,NA
"Male",1919,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,"monthly issuance",12808.6636363636,12573.41,7.22727272727273,5,1000,48177.6,NA,NA,NA,NA,NA
"Female",1980,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,"monthly issuance",40586.2083333333,44186.36,5.08333333333333,4,1746.9,142681.3,NA,NA,NA,NA,NA
"Male",1936,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",26796.4166666667,18608.04,3.66666666666667,4,200,70847.4,NA,NA,NA,NA,NA
"Male",1954,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",15425.9459459459,15389.9485714286,7.94594594594595,7,800,49428.8,NA,NA,NA,NA,NA
"Male",1953,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,"monthly issuance",4528.68,4523.925,4.53333333333333,7,500,29044.4,NA,NA,NA,NA,NA
"Male",1943,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,"monthly issuance",15099.3022222222,14720.8976744186,5,7,13672,72669.3,NA,NA,NA,NA,NA
"Male",1936,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",43776.9833333333,43072.712195122,6,7,1000,122103.3,NA,NA,NA,NA,"classic"
"Male",1978,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,"monthly issuance",19509.79,18948.9285714286,6.56666666666667,6,900,74077,NA,NA,NA,NA,NA
"Male",1969,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,"monthly issuance",9449.05,5259.15,3.16666666666667,4,1000,40242.5,NA,NA,NA,NA,NA
"Female",1922,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,"monthly issuance",3315.54666666667,3234.85,4.57777777777778,7,300,26054.8,NA,NA,NA,NA,NA
"Female",1952,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",26490.3166666667,20478.3,3.66666666666667,4,1000,77540.4,NA,NA,NA,NA,NA
"Male",1959,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,"monthly issuance",15237.8470588235,15952.8533333333,6.17647058823529,5,900,53212.8,NA,NA,NA,NA,NA
"Male",1969,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",4272.89411764706,4174.6,3.58823529411765,5,400,23790,NA,NA,NA,NA,NA
"Male",1963,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"monthly issuance",20181.2533333333,17505.5384615385,6.26666666666667,5,1000,77387.7,NA,NA,NA,NA,NA
"Male",1970,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",7312.91333333333,6556.26666666667,4.8,5,200,80996.9,NA,NA,NA,NA,NA
"Male",1960,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",19724.6357142857,19524.95,4.57142857142857,5,1100,67413.7,NA,NA,NA,NA,NA
"Female",1922,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",24410.0428571429,23623.9666666667,4.14285714285714,4,500,62166.1,NA,NA,NA,NA,NA
"Female",1955,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"weekly issuance",47691.5688888889,48575.1860465116,7.73333333333333,7,900,135737.4,NA,NA,NA,NA,NA
"Male",1972,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",22340.3476190476,22438.4842105263,7.85714285714286,5,800,73395.5,NA,NA,NA,NA,NA
"Male",1979,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",31273.662962963,31185.536,5.7037037037037,6,400,141848.1,NA,NA,NA,NA,NA
"Female",1926,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",10230.6,10092.805,5.5,7,1100,42351.5,NA,NA,NA,NA,NA
"Male",1923,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",3210.38648648649,3225.475,6.2972972972973,7,200,24145.5,NA,NA,NA,NA,NA
"Female",1920,"Jablonec n. Nisou","north Bohemia",88768,80.5,8867,1.02,1.21,130,3384,3620,0.19,1.115,236,3502,0.0394511535688536,"monthly issuance",21372.7083333333,20728.22,3.91666666666667,4,400,80297.6,NA,NA,NA,NA,NA
"Female",1924,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,"monthly issuance",6613.185,6794.75,5.175,7,900,33950.8,NA,NA,NA,NA,NA
"Male",1947,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",13218.0692307692,12260.4333333333,6,5,700,85959.5,NA,NA,NA,NA,NA
"Male",1980,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",4028.99411764706,3022.85,3.52941176470588,5,400,32233.3,NA,NA,NA,NA,NA
"Female",1945,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",15330.9954545455,15656.56,5.18181818181818,5,600,52671.6,NA,NA,NA,NA,NA
"Female",1965,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,"monthly issuance",10639.3764705882,10903.0857142857,5.58823529411765,5,200,46710.4,NA,NA,NA,NA,NA
"Male",1922,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,"monthly issuance",35426.6692307692,36250.1789473685,5.92307692307692,7,1637.3,143331.5,NA,NA,NA,NA,NA
"Male",1920,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",5889.77872340425,5989.26666666667,5.08510638297872,7,300,38704.7,NA,NA,NA,NA,NA
"Male",1932,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,"monthly issuance",26505.9534883721,26191.2,6.7906976744186,7,31205.8,77240.8,NA,NA,NA,NA,NA
"Female",1964,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,"monthly issuance",9852.70833333333,9857.82,5,4,200,43278.6,NA,NA,NA,NA,NA
"Female",1975,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,"monthly issuance",15515.98,13803.5,5,4,800,61712.9,NA,NA,NA,NA,NA
"Male",1978,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,"monthly issuance",13625.6772727273,13478.84,7.86363636363636,5,200,51538.2,NA,NA,NA,NA,NA
"Female",1967,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,"monthly issuance",18271.04375,17158.6857142857,4.625,5,900,61349.8,NA,NA,NA,NA,NA
"Male",1976,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",23567.3605263158,22823.7611111111,5.63157894736842,7,900,93404.7,NA,NA,NA,NA,NA
"Male",1941,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",4890.66451612903,4825.21538461539,4.25806451612903,6,800,29367.7,NA,NA,NA,NA,NA
"Male",1931,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,"monthly issuance",9030.45714285714,4930.24,3.42857142857143,4,800,50779.6,NA,NA,NA,NA,NA
"Female",1937,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,"monthly issuance",6351.42666666667,6594.7,3.73333333333333,5,600,35077.1,NA,NA,NA,NA,NA
"Male",1977,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,"monthly issuance",18759.22,18872.6511627907,5.62222222222222,7,200,63653.2,NA,NA,NA,NA,"junior"
"Female",1967,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",49431.9789473684,49792.5555555555,5.78947368421053,5,800,125337.9,NA,NA,NA,NA,NA
"Female",1933,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"monthly issuance",18743.9976744186,18859.8243902439,5.7906976744186,7,600,60749.2,NA,NA,NA,NA,NA
"Male",1979,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,"monthly issuance",9783.07291666666,9379.54222222222,5.77083333333333,7,700,49650.1,NA,NA,NA,NA,NA
"Female",1973,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,"monthly issuance",8524.2,5220,2,4,600,50450,NA,NA,NA,NA,"classic"
"Female",1925,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",8085.76170212766,7224.79555555556,5.59574468085106,7,1100,60695.6,NA,NA,NA,NA,NA
"Female",1952,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",23181.3,9650,3,4,800,73425.3,NA,NA,NA,NA,NA
"Female",1951,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",21053.7333333333,14464.9,3.16666666666667,4,900,75644.6,44088,24,1837,1,NA
"Female",1939,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,"monthly issuance",3615.4,4579.93333333333,3,4,700,20730,NA,NA,NA,NA,NA
"Male",1963,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,"monthly issuance",37638.21,38067.6666666667,4.5,4,900,105349.6,NA,NA,NA,NA,NA
"Female",1941,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,"monthly issuance",25696,25297.0222222222,5.45454545454545,4,500,74362.4,NA,NA,NA,NA,NA
"Male",1977,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,"monthly issuance",3176.20909090909,2706.93333333333,3.54545454545455,4,700,20882.4,NA,NA,NA,NA,NA
"Male",1957,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,"monthly issuance",49668.8073170732,49666.79,5.82926829268293,7,1100,155009.1,NA,NA,NA,NA,NA
"Female",1963,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",19906.2608695652,20274.3454545454,5.76086956521739,7,300,64150.9,NA,NA,NA,NA,NA
"Female",1961,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",12959.2,2400,2,4,800,25890,NA,NA,NA,NA,NA
"Female",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",21719.4770833333,22106.4739130435,6.54166666666667,7,200,74804.6,NA,NA,NA,NA,NA
"Female",1962,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,"monthly issuance",23768.921875,22239.0387096774,5.15625,6,300,71209.5,NA,NA,NA,NA,NA
"Female",1971,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",16316.3,18246.625,3.7,4,800,64869.9,NA,NA,NA,NA,NA
"Male",1920,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"monthly issuance",14440.2,14033.432,4.62962962962963,6,1000,56700.6,NA,NA,NA,NA,NA
"Female",1960,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"monthly issuance",15019.3,10800,2.5,4,200,53639.2,NA,NA,NA,NA,NA
"Female",1950,"Strakonice","south Bohemia",70646,58.4,8547,2.65,3.64,120,1563,1542,0.99,3.145,-21,1552.5,0.0219757664977493,"monthly issuance",6820.5875,6890.43243243244,4.85,7,700,33901.5,NA,NA,NA,NA,NA
"Female",1980,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",12942,10707.5714285714,4.44444444444444,4,200,59180.2,NA,NA,NA,NA,NA
"Female",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",12367.4043478261,12819.3714285714,6.65217391304348,5,900,51788.5,NA,NA,NA,NA,NA
"Male",1977,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,"monthly issuance",43908.525,53351.3,5.45,6,1100,147375.1,NA,NA,NA,NA,NA
"Female",1961,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,"monthly issuance",4435.8,4587.4125,5.37837837837838,7,1100,23455,NA,NA,NA,NA,NA
"Male",1960,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,"monthly issuance",11932.875,4600,3,4,300,43131.4,NA,NA,NA,NA,"classic"
"Female",1936,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,"monthly issuance",51313.4904761905,50891.2,5.64285714285714,7,500,133321.5,NA,NA,NA,NA,NA
"Female",1925,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,"monthly issuance",17668.62,9566.66666666667,2.6,4,300,59643,NA,NA,NA,NA,NA
"Female",1966,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,"monthly issuance",15755.5,16407.7,5.4,5,200,51633.3,NA,NA,NA,NA,NA
"Male",1967,"Pribram","central Bohemia",107870,58,8754,3.83,4.31,137,3804,3868,0.48,4.07,64,3836,0.0355613238157041,"monthly issuance",13702,9750,2.5,4,500,47782,NA,NA,NA,NA,NA
"Female",1924,"Chomutov","north Bohemia",125236,87.7,9675,6.43,7.68,100,5323,5190,1.25,7.055,-133,5256.5,0.0419727554377336,"monthly issuance",29997.4741935484,30048.7133333333,5.2258064516129,6,200,134459.9,NA,NA,NA,NA,NA
"Female",1925,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,"monthly issuance",4077.06666666667,4316.38947368421,4.04166666666667,5,500,24285.1,NA,NA,NA,NA,NA
"Female",1972,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",11697.0148148148,10568.848,4.48148148148148,6,700,53300.6,NA,NA,NA,NA,NA
"Female",1971,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",7912.02708333333,7887.18260869565,5.70833333333333,7,1000,41715.7,NA,NA,NA,NA,NA
"Male",1978,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,"monthly issuance",12045.1083333333,11562.5826086956,8.375,7,600,54022.2,NA,NA,NA,NA,NA
"Female",1936,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,"monthly issuance",5478.58648648649,5399.1625,4.24324324324324,7,500,32371.7,NA,NA,NA,NA,NA
"Female",1955,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,"monthly issuance",36864.9333333333,33196.175,4.55555555555556,4,400,104851.3,NA,NA,NA,NA,NA
"Female",1972,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,"monthly issuance",26991.92,20736.65,3.6,4,900,88910.9,NA,NA,NA,NA,"classic"
"Female",1978,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,"monthly issuance",4418.74,4327.1,4.45,5,500,25015.2,NA,NA,NA,NA,NA
"Female",1976,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,"monthly issuance",52573.0590909091,52548.8380952381,10.0227272727273,7,500,146481.4,NA,NA,NA,NA,NA
"Female",1957,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",38974.6333333333,39789.5818181818,7,7,1100,121891.4,NA,NA,NA,NA,NA
"Male",1949,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,"monthly issuance",18683.2,10600,3,4,1000,55718.4,NA,NA,NA,NA,NA
"Male",1949,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",3049.78,2814.6,4.05,5,200,21054.6,NA,NA,NA,NA,NA
"Male",1932,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,"monthly issuance",45450.5487804878,45602.435,8.53658536585366,7,400,147592.7,NA,NA,NA,NA,NA
"Male",1946,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",29041.876744186,27792.7428571428,5.74418604651163,7,1000,141487,NA,NA,NA,NA,NA
"Male",1981,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,"monthly issuance",7736.13333333333,8612.2,5.25,4,1000,36149.2,NA,NA,NA,NA,NA
"Female",1951,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,"monthly issuance",5042.21666666667,3784.3,2.16666666666667,4,300,25458.4,NA,NA,NA,NA,NA
"Female",1959,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,"monthly issuance",4189.075,3511.1,3.375,4,1100,22065.3,NA,NA,NA,NA,"classic"
"Male",1960,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,"monthly issuance",5429.52,2242.6,2.6,4,1000,27074.1,NA,NA,NA,NA,NA
"Female",1977,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,"monthly issuance",6264.22962962963,6393.19090909091,5.59259259259259,6,400,34839.4,NA,NA,NA,NA,NA
